vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
131466486,Ведущий программист Python (внутренняя разработка),2026-03-23T12:58:32+0300,2026-03-23T12:58:32+0300,"1с, docker, fastapi, gitlab ci, linux, postgresql, python","docker, fastapi, gitlab ci, linux, postgresql, python",,1с,7,6,0,1,,,RUB,False,Postgres Professional,2261513,https://api.hh.ru/employers/2261513,https://hh.ru/vacancy/131466486,Более 6 лет,Полная занятость,Полный день,Москва
131483387,Веб-разработчик,2026-03-26T19:04:24+0300,2026-03-26T19:04:24+0300,"ci/cd, docker, fastapi, git, javascript, jest, linux, mysql, nginx, php, postgresql, python, rails, react, redis, ruby, shell, sql","ci/cd, docker, fastapi, git, javascript, jest, linux, mysql, nginx, php, postgresql, python, rails, react, redis, ruby, shell, sql",,,18,18,0,0,,,RUB,False,Научно-Производственное Объединение Кайсант,10932722,https://api.hh.ru/employers/10932722,https://hh.ru/vacancy/131483387,От 3 до 6 лет,Полная занятость,Полный день,Москва
131431184,Системный аналитик,2026-03-20T19:01:31+0300,2026-03-20T19:01:31+0300,"confluence, figma, jira, mysql, postman, redis, swagger, гост, пунктуальность, развитие, сервис","confluence, jira, mysql, postman, redis, swagger, гост","пунктуальность, развитие, сервис",figma,11,7,3,1,150000.0,,RUR,False,Триада,5966898,https://api.hh.ru/employers/5966898,https://hh.ru/vacancy/131431184,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131499256,Middle PHP-developer (backend),2026-03-24T11:20:13+0300,2026-03-24T11:20:13+0300,"git, golang, javascript, laravel, linux, mongodb, mysql, php, redis, sql, развитие","git, golang, javascript, laravel, linux, mongodb, mysql, php, redis, sql",развитие,,11,10,1,0,,,RUB,False,ПАПА ДЖОНС,180984,https://api.hh.ru/employers/180984,https://hh.ru/vacancy/131499256,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131521840,Системный аналитик,2026-03-24T22:31:26+0300,2026-03-24T22:31:26+0300,,,,,0,0,0,0,,,RUB,False,IBS,139,https://api.hh.ru/employers/139,https://hh.ru/vacancy/131521840,От 1 года до 3 лет,Полная занятость,Полный день,Санкт-Петербург
131250611,Тестировщик / Manual QA Engineer (IGaming),2026-03-25T11:58:29+0300,2026-03-25T11:58:29+0300,"postman, sql, swagger, больничные, взаимодействие, контроль","postman, sql, swagger, больничные","взаимодействие, контроль",,6,4,2,0,70000.0,,RUR,False,KOLDEXI LTD,12256765,https://api.hh.ru/employers/12256765,https://hh.ru/vacancy/131250611,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
131496973,Программист,2026-03-24T10:45:03+0300,2026-03-24T10:45:03+0300,"git, linux, mysql, opencv, postgresql, python, развитие","git, linux, mysql, opencv, postgresql, python",развитие,,7,6,1,0,170000.0,,RUR,False,Рентген-Комплект,9261591,https://api.hh.ru/employers/9261591,https://hh.ru/vacancy/131496973,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131503686,"Go-разработчик (AI-assisted development, Middle/Senior) — Goldex",2026-03-24T12:38:39+0300,2026-03-24T12:38:39+0300,"ci/cd, docker, git, gitlab ci, go, golang, mysql, postgresql, react, typescript, vue, yandex cloud, аудит, взаимодействие","ci/cd, docker, git, gitlab ci, go, golang, mysql, postgresql, react, typescript, vue, yandex cloud, аудит",взаимодействие,,14,13,1,0,,,RUB,False,GOLDEX,5241828,https://api.hh.ru/employers/5241828,https://hh.ru/vacancy/131503686,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131470477,Project Manager (middle),2026-03-23T14:06:59+0300,2026-03-23T14:06:59+0300,"взаимодействие, контроль, планирование",,"взаимодействие, контроль, планирование",,3,0,3,0,120000.0,160000.0,RUR,False,Мыздриков Андрей Андреевич,8922267,https://api.hh.ru/employers/8922267,https://hh.ru/vacancy/131470477,От 3 до 6 лет,Полная занятость,Удаленная работа,Нижний Новгород
131510958,Project manager,2026-03-24T14:51:24+0300,2026-03-24T14:51:24+0300,"jira, зарплата, контроль, переговоры, сертификация","jira, зарплата, сертификация","контроль, переговоры",,5,3,2,0,,,RUB,False,Aheadworks,792846,https://api.hh.ru/employers/792846,https://hh.ru/vacancy/131510958,От 1 года до 3 лет,Полная занятость,Удаленная работа,Минск
131535547,Технический менеджер проекта,2026-03-25T11:39:42+0300,2026-03-25T11:39:42+0300,"взаимодействие, зарплата, инициативность, контроль, организация, ответственность, развитие",зарплата,"взаимодействие, инициативность, контроль, организация, ответственность, развитие",,7,1,6,0,150000.0,,RUR,False,Алгаритм,12231477,https://api.hh.ru/employers/12231477,https://hh.ru/vacancy/131535547,От 3 до 6 лет,Полная занятость,Полный день,Казань
131006198,Junior веб-дизайнер,2026-03-05T15:09:58+0300,2026-03-05T15:09:58+0300,"figma, jira, notion, sketch, trello, внимательность, внимательность к деталям",jira,"внимательность, внимательность к деталям","figma, notion, sketch, trello",7,1,2,4,90000.0,,RUR,True,Your CodeReview,5962259,https://api.hh.ru/employers/5962259,https://hh.ru/vacancy/131006198,Нет опыта,Полная занятость,Удаленная работа,Москва
131174013,Middle GO-разработчик,2026-03-12T15:10:48+0300,2026-03-12T15:10:48+0300,"git, go, sql, взаимодействие","git, go, sql",взаимодействие,,4,3,1,0,,,RUB,False,Наткрекер,9138852,https://api.hh.ru/employers/9138852,https://hh.ru/vacancy/131174013,От 1 года до 3 лет,Полная занятость,Полный день,Москва
131367736,Личный ассистент,2026-03-19T09:27:53+0300,2026-03-19T09:27:53+0300,"google docs, визы, внимательность, внимательность к деталям, контроль, критическое мышление, организация, организация мероприятий, планирование, развитие","визы, организация мероприятий","внимательность, внимательность к деталям, контроль, критическое мышление, организация, планирование, развитие",google docs,10,2,7,1,120000.0,120000.0,RUR,False,Delegate,10907026,https://api.hh.ru/employers/10907026,https://hh.ru/vacancy/131367736,От 3 до 6 лет,Полная занятость,Полный день,Санкт-Петербург
131456097,Системный аналитик,2026-03-23T10:49:48+0300,2026-03-23T10:49:48+0300,"notion, sql, swagger, vue, сервис, честность","sql, swagger, vue","сервис, честность",notion,6,3,2,1,,,RUB,False,Ясно,4841748,https://api.hh.ru/employers/4841748,https://hh.ru/vacancy/131456097,От 3 до 6 лет,Полная занятость,Удаленная работа,Москва
131518798,Junior Android разработчик,2026-03-24T17:44:56+0300,2026-03-24T17:44:56+0300,"1с, kotlin, сервис",kotlin,сервис,1с,3,1,1,1,,,RUB,False,Гарпикс,1226232,https://api.hh.ru/employers/1226232,https://hh.ru/vacancy/131518798,Нет опыта,Полная занятость,Удаленная работа,Санкт-Петербург
131549273,Fullstack-разработчик,2026-03-25T16:28:54+0300,2026-03-25T16:28:54+0300,"clickhouse, docker, javascript, postgresql, sql","clickhouse, docker, javascript, postgresql, sql",,,5,5,0,0,,,RUB,False,COSCOM ТМ Ucell,1863460,https://api.hh.ru/employers/1863460,https://hh.ru/vacancy/131549273,От 1 года до 3 лет,Полная занятость,Полный день,Ташкент
131590894,Контент-менеджер (сайта),2026-03-26T20:17:38+0300,2026-03-26T20:17:38+0300,"взаимодействие, высшее образование, монтаж","высшее образование, монтаж",взаимодействие,,3,2,1,0,60000.0,100000.0,RUR,False,Мальцагова Медни Мусаевна,10358327,https://api.hh.ru/employers/10358327,https://hh.ru/vacancy/131590894,От 1 года до 3 лет,Частичная занятость,Удаленная работа,Краснодар
131055561,Системный администратор Linux/Системный администратор техподдержки,2026-03-09T14:55:07+0300,2026-03-09T14:55:07+0300,"ansible, docker, git, go, kubernetes, linux, terraform, планирование","ansible, docker, git, go, kubernetes, linux, terraform",планирование,,8,7,1,0,,200000.0,RUR,False,А2 Код,10882247,https://api.hh.ru/employers/10882247,https://hh.ru/vacancy/131055561,От 1 года до 3 лет,Полная занятость,Удаленная работа,Москва
